id,price
18019,101.43399
10977,81.73424
3461,31.046349
9964,30.164572
35955,85.85928
43093,31.09503
25403,81.68723
38169,45.00365
26438,91.521645
17867,75.819916
5115,61.955494
34443,91.4835
10547,35.003265
41524,55.713173
12325,15.00436
27461,31.085815
31632,96.30942
3031,35.006233
44205,24.956774
28694,31.08901
14621,86.09859
19330,37.31343
4196,31.10775
14394,44.0251
38918,31.100649
17270,28.398867
9533,91.48311
32947,72.948616
17987,91.47721
18772,82.596375
33750,108.917145
29333,55.704063
13326,86.048035
37180,31.087996
30357,108.04433
15394,80.55824
9578,46.79598
25832,37.241478
43548,20.006388
23083,35.002815
6997,24.951399
19619,48.75729
23028,107.93047
21345,91.36346
42614,91.46043
7963,44.026566
17224,31.085815
24946,55.723316
12493,55.699657
5320,50.00136
11583,14.990581
36370,107.9011
33021,55.69494
9178,24.94362
1795,86.175735
14945,55.66419
43225,31.132595
36016,48.75729
5782,55.717937
16644,85.75344
35015,55.696743
32408,108.107635
15303,31.094662
33169,96.335785
27412,44.0251
23614,82.64532
30963,55.69886
17837,31.086287
28583,67.45896
17341,10.019772
4315,33.96083
24280,24.953156
28468,91.631454
6250,67.8908
1598,31.096529
44134,91.559616
18842,81.64093
32904,101.409134
45944,107.84793
30518,91.36346
16168,33.96083
6529,24.959711
32844,80.554855
45671,54.998474
14576,35.034504
28537,86.19984
26837,82.61488
3221,55.697506
37838,74.36334
38723,41.80429
11910,46.79744
31761,24.977478
23771,31.095392
18350,55.703
18814,32.837368
20158,31.095003
35728,55.681553
18450,34.33252
36804,72.93471
7883,41.816383
12223,96.47756
8121,64.34505
45333,55.712307
39158,38.97932
23340,55.73072
29084,91.46043
26398,86.03035
36729,28.398603
42504,82.593636
37596,58.801575
365,91.39991
26935,82.61174
15819,55.739708
30442,49.99881
15667,31.103222
32054,82.587814
12102,81.68927
3002,85.81814
16223,72.96241
16419,82.62451
38883,31.08374
13164,55.72735
44228,86.19802
32389,86.08842
46581,86.14858
10643,31.098736
13230,108.07598
26211,55.703827
29300,91.48687
27112,91.52329
29327,31.100174
26280,85.81814
21093,80.55824
16453,31.101034
45223,80.56342
6613,54.956203
48301,25.002197
29820,31.096529
4854,82.60646
1421,82.59294
43410,91.38792
42641,80.937355
13926,24.999884
22183,86.193375
45900,55.684036
25824,31.099838
47830,31.105715
39949,55.68298
40595,91.45725
4440,44.640514
14259,77.01968
5986,75.87001
30223,107.92237
31558,31.090693
32326,55.677803
35592,31.08901
10998,82.54705
35113,55.686123
45861,82.5838
47688,55.72735
35566,91.50142
21499,55.703
30313,82.60224
19912,82.566315
29904,46.84408
23085,55.714775
40459,31.096373
26378,78.33111
17647,55.732548
9419,24.954245
26307,101.393005
10732,24.941715
15830,55.703407
37915,55.696743
22910,91.628006
3774,31.07084
18270,55.660282
11784,76.27248
8116,55.713512
29462,81.70267
25181,31.106422
15861,72.948616
7001,81.737236
4063,55.686905
38151,55.698814
18291,82.60208
43232,82.56826
42952,96.30942
44613,55.731808
20706,91.68126
24872,69.49638
11266,80.554855
27952,81.68723
23462,41.78755
38651,90.01382
14244,85.90451
40125,55.731808
31393,31.076735
6572,45.00365
38396,50.00136
44025,20.039627
21287,30.03613
42646,31.07278
32497,31.103668
7328,91.48687
41034,74.41605
20951,86.02803
30216,44.026566
18811,101.25585
30198,25.071083
8681,24.886429
3647,31.09181
22639,91.505
42326,99.08417
17481,107.79647
36038,37.29996
20210,55.686905
20377,38.01832
40159,46.76985
1973,24.948841
6487,91.458694
38974,91.50813
8480,31.106215
44972,20.014284
34951,41.80429
623,55.70139
42232,39.01235
10143,55.677803
29908,107.91077
31843,82.605354
22487,24.964357
44678,32.841984
43836,55.718376
27845,55.67368
29058,91.4859
27699,55.713463
21217,82.67183
14990,91.42077
38673,86.28198
11712,76.3317
34133,31.103891
46429,55.65195
1273,82.632805
4473,43.976936
43924,80.52541
11385,87.79558
44061,91.42675
31090,24.999884
8727,28.423868
33482,67.8908
20559,91.472565
13345,107.97218
46767,43.663063
37898,50.082767
18222,101.441574
35088,31.089539
14854,31.09606
44722,31.138477
36498,31.103668
4300,14.997837
14821,91.49408
18444,38.999893
20174,81.78466
11813,82.611275
28137,55.695004
41937,55.682983
70,14.99748
8406,101.01648
1932,32.876534
1535,91.43619
10069,24.951643
20607,55.73612
16258,24.959349
38835,82.5684
8927,101.776634
42059,101.51534
43751,81.76435
45231,86.01326
32290,91.48311
5865,20.023064
26654,82.57946
2411,82.632805
45997,55.67368
44439,38.9334
9270,13.070811
44070,91.42077
14116,46.786938
47958,31.081882
15623,39.083103
11917,55.706127
14053,31.09744
28050,85.90451
29277,91.515816
44940,24.977478
41531,14.99748
45051,79.72259
40960,82.59607
11261,46.79968
24908,55.704266
13364,55.550777
39993,44.698597
28983,31.146791
47393,55.698814
9216,24.95047
2922,24.936726
37553,33.42896
38473,86.06679
28959,24.207088
37761,91.497246
26386,31.083418
3693,31.075771
37985,91.50891
26237,46.849636
21748,57.637993
46776,89.85732
42684,57.77706
31099,42.143925
42,107.7876
23874,87.547905
17349,86.09582
31055,31.098736
30455,23.97658
37000,108.92082
37640,81.76435
24847,28.34392
31352,91.447586
38031,55.713463
7744,81.71809
20797,55.58166
30742,54.293156
46981,31.080013
42795,87.54763
31459,55.28848
10719,55.713512
39340,107.91524
42430,96.47756
38381,85.99166
792,82.60208
6998,20.004934
8870,57.950386
43487,61.900463
1892,31.075771
30940,54.29504
15820,31.108599
4071,43.790485
12929,82.593636
33154,85.98884
21463,94.8419
11748,31.10794
29775,31.104279
33874,75.30037
39356,24.959349
5780,10.025901
41470,82.60449
7821,55.733875
12820,37.241478
23648,37.341442
14609,30.000477
14277,55.54173
34726,55.731808
38215,31.081882
12667,96.49488
35615,91.491844
2175,40.0191
37233,55.7174
27369,25.59568
41165,82.5969
14824,55.70258
47789,19.9941
8352,10.025901
42870,44.58838
34468,31.133036
47059,55.703407
31225,55.692677
16502,55.69837
7259,46.83975
15427,85.02735
43844,13.070811
29773,107.91837
41014,24.951206
34188,61.95323
2401,72.92894
23058,55.732548
37024,82.6234
14378,81.61437
8236,31.08901
41246,31.08833
30508,82.661606
21337,31.079733
108,55.70552
46778,50.0832
46831,108.89311
14545,55.70552
31536,55.703827
17736,55.70534
37789,55.714775
11598,31.100494
33043,46.735302
29595,91.533424
40829,67.47537
44194,44.996555
40667,76.29316
1647,37.323204
11950,91.50817
8340,48.75729
5268,25.389465
28177,31.046349
43115,31.0995
22058,64.34505
25304,38.882637
26998,81.737236
30362,44.031548
9711,108.92082
25734,50.83557
18912,61.955494
44879,28.400846
34710,91.49854
31825,76.33194
22830,50.093597
19796,74.42651
41623,108.90843
9310,85.71588
16427,46.8292
12409,85.78303
23348,55.699642
41038,41.78755
21474,87.53332
2066,69.42932
41899,108.265755
22247,80.56342
39336,55.28848
32635,55.660282
33866,108.90885
15549,128.52321
38504,86.12408
639,91.57886
36592,85.221054
41841,31.08901
41263,44.97444
48079,72.943695
14570,24.948841
39704,46.77712
9249,91.42484
45934,101.50469
12029,46.79598
45050,24.945642
32103,31.143517
40014,76.14491
16378,64.5732
37743,64.5732
7584,31.146791
40227,55.713852
1522,55.71829
3489,55.70367
34413,55.699223
14317,91.491844
3325,82.618324
8964,82.59994
6673,81.74316
25525,31.105715
32873,82.60717
11255,81.69579
36731,55.703
30606,55.69494
27358,31.146791
30815,55.635044
37445,91.46467
14290,81.847534
30535,24.962206
37937,40.058624
36919,90.25365
17234,96.436195
36223,82.5926
8346,91.41198
48122,86.01326
4206,55.743267
5030,64.2814
20577,82.59378
31191,31.089228
29524,108.265755
45140,82.56826
32679,55.695343
41430,91.472565
32872,80.564545
17908,37.241478
14476,41.401127
32688,91.505
38662,72.9541
26941,46.807266
9314,65.08611
37709,82.64532
36236,31.07537
35920,46.849636
14486,31.116556
37001,24.936726
45203,31.079733
5513,101.471565
3769,108.73191
10149,55.664684
25275,31.079758
16218,19.9941
18785,82.5926
29846,82.587814
36901,69.344864
19863,86.21842
37318,86.0403
42161,82.6234
31394,55.697437
11198,50.69757
37886,82.6234
5356,24.928696
6886,55.698193
4279,31.09277
7458,82.44138
19168,55.732548
11187,31.109653
30645,64.22073
39830,91.55773
41071,55.67933
42615,41.80429
15624,31.09989
23279,82.596375
33143,75.19258
38952,86.293335
45065,77.53915
36575,24.954206
23259,55.714775
2139,82.5896
33340,107.99463
19670,55.732212
24454,39.94045
17500,55.697506
23281,31.09503
2187,81.06589
42994,31.076735
25858,85.18256
35863,35.002815
38102,55.67368
32779,31.10775
75,24.954573
33265,43.17792
25935,82.597336
10259,101.25585
17105,55.73146
36502,10.025901
19740,55.717937
1558,31.120451
8297,86.043274
34685,31.10575
35441,75.81581
26907,51.184166
38438,89.997894
29203,76.29221
8245,80.11213
29122,55.701607
36300,55.682983
28187,55.28848
35515,91.40092
23329,86.0403
33023,91.502335
3462,50.079536
41734,91.43619
38219,55.70873
17646,74.410736
33247,101.55933
47694,64.2814
25136,101.393005
42479,24.910757
20965,55.664684
2030,55.712456
43642,37.366215
31986,82.61074
44250,55.7384
46746,87.548294
6375,86.0403
898,55.70873
6597,69.37599
5582,24.890549
10520,41.76515
38167,91.43355
39339,82.5969
36854,38.978123
9076,28.995571
21503,52.728836
548,42.15463
26752,46.84408
21648,24.946405
15081,64.25282
26352,96.43906
12345,91.451164
7680,57.87435
10166,46.77209
40693,55.73612
36128,101.26089
10634,40.022564
29987,108.206985
2324,85.98297
40922,31.098507
4661,86.03544
20904,82.627686
12446,31.120451
25800,25.649918
5022,31.100649
28467,46.84408
32250,24.947332
33902,91.5681
11127,91.45073
39216,82.58652
13517,72.887794
1275,55.705242
47240,31.079262
6144,91.512794
6338,101.45254
4902,31.109715
17201,30.000477
22608,40.0191
46375,41.79599
43953,10.019772
47737,69.37544
37007,82.627686
37825,22.17866
9750,24.950045
30274,50.079536
28709,55.70624
34523,55.702984
32690,52.77201
11792,55.67368
48612,107.86155
11273,41.76551
7662,85.991165
24515,91.64314
29116,82.61488
30764,108.02373
15729,75.13134
36955,82.5684
13962,55.69162
38594,91.434105
8647,24.948841
17028,101.48417
11637,69.52572
34874,86.175735
38727,91.51292
36572,55.717937
32096,101.56944
23618,107.92699
40072,40.058624
46203,82.592865
21548,67.64093
4122,82.597336
3729,31.143517
44103,55.675484
41088,55.664684
29871,91.41486
9685,101.523865
31673,9.993601
19369,86.12408
31789,31.046349
22564,55.7427
41509,42.410053
42898,55.703
9517,31.08374
34103,75.2267
10030,67.420815
47010,31.09744
2408,91.68126
27074,31.07278
48035,55.705242
29343,55.71875
23061,86.05714
2644,25.00817
30428,81.69859
22618,91.51481
22394,82.58934
9285,24.941505
18015,31.085815
24873,82.661606
5938,46.813778
40267,31.146791
14180,64.25282
38888,31.105238
8011,55.715755
32729,24.95065
20226,91.47245
48486,108.86282
39833,31.09047
23078,81.61437
2744,37.295273
39755,81.77016
19339,82.61304
3767,82.58398
13801,107.92123
19080,31.097496
30023,33.96083
20973,85.02735
5796,55.684826
4670,31.095003
22964,31.085815
3064,28.391176
25647,81.69859
5232,55.68269
35675,76.3317
43141,42.177204
19781,24.94663
16459,59.999924
45487,81.68785
23141,82.597336
33098,55.635044
45410,37.282684
35534,31.07048
26060,51.24617
24156,69.42932
30275,23.96004
25265,96.30942
12287,55.701954
21193,82.52637
23674,24.905077
38209,55.72953
16409,108.92082
12328,85.92865
29157,91.47245
25359,34.178585
6731,82.58854
31129,72.956955
14581,31.07278
25725,55.712456
19845,55.068928
22939,41.787792
40022,91.48734
3442,31.089228
10250,108.28461
28025,46.79744
42934,69.3723
30027,54.296085
37637,86.14114
30819,82.661606
17423,72.943695
23388,31.08901
29030,91.465775
5325,55.68698
7215,85.81814
6889,24.936726
24235,85.876236
44360,25.59833
29693,31.103891
19517,31.122047
42678,24.948841
1500,31.105238
34511,82.61174
19673,24.950045
42587,46.781845
2154,55.712307
25511,20.039627
38361,82.60208
8156,55.703
14351,82.566315
295,59.978107
28257,107.97086
27857,67.52701
11638,91.44754
12992,82.5838
1250,48.746586
41363,81.71809
44693,74.4074
5220,24.876383
36947,61.931232
28374,25.701159
1335,91.5171
32368,86.16085
39128,108.90843
31666,55.709587
4845,101.327736
13765,24.93402
30628,24.954206
23673,55.709908
19853,44.61689
15149,55.69162
12199,55.732212
27302,37.295273
8049,55.701607
2241,55.69018
2275,108.89311
2825,91.51303
28295,108.89311
30921,91.48968
33521,82.64685
35845,81.75265
12967,31.0757
228,69.38862
34770,107.89918
3691,46.781845
21414,55.695004
24261,31.09744
18478,55.702984
30136,74.4114
34729,24.953156
22552,31.13215
18376,85.367905
48377,31.106422
1296,23.97658
39733,54.29504
3385,55.635044
40976,35.005096
13267,55.712307
15291,107.84793
19786,24.95065
41882,96.49488
17493,82.596375
17038,81.75265
25886,31.057232
36276,76.265945
24589,37.31343
29877,82.60208
31211,82.60449
24618,55.713512
25444,55.703613
21662,91.385605
28052,24.94663
18960,76.208
45996,55.668
27992,82.59607
41054,55.715755
45402,96.43906
28837,46.816128
44449,55.712307
20382,31.102543
35859,55.68298
17177,61.986076
23244,72.961945
3541,85.90451
27385,55.732548
37524,81.03736
20335,107.79105
40898,41.80429
46620,46.809685
11307,82.592865
47943,86.10163
38345,25.00817
33770,30.073471
10448,82.60449
10357,107.97636
18041,55.67368
12441,31.129864
43849,81.73424
41441,31.108011
41253,101.471565
42915,108.23474
7573,23.96004
24175,55.701607
11559,24.988312
7716,31.086287
45608,24.945642
5585,62.142365
47775,31.097496
