id,days
314114,2.960266230799675
208989,2.960266230799675
305872,2.960266230799675
266099,2.960266230799675
13228,2.960266230799675
181868,2.960266230799675
306919,2.960266230799675
281736,2.960266230799675
102076,2.960266230799675
294069,2.960266230799675
216652,2.960266230799675
7359,2.960266230799675
291915,2.960266230799675
244224,2.960266230799675
258238,2.960266230799675
239066,2.960266230799675
235980,2.960266230799675
112350,2.960266230799675
113056,2.960266230799675
163673,2.960266230799675
127096,2.960266230799675
72389,2.960266230799675
120380,2.960266230799675
2512,2.960266230799675
123251,2.960266230799675
239621,2.960266230799675
145362,2.960266230799675
152864,2.960266230799675
276592,2.960266230799675
259725,2.960266230799675
282141,2.960266230799675
205897,2.960266230799675
60270,2.960266230799675
9349,2.960266230799675
10358,2.960266230799675
142083,2.960266230799675
4246,2.960266230799675
62097,2.960266230799675
83651,2.960266230799675
301531,2.960266230799675
189935,2.960266230799675
1105,2.960266230799675
122417,2.960266230799675
209276,2.960266230799675
186364,2.960266230799675
81532,2.960266230799675
6101,2.960266230799675
111411,2.960266230799675
132807,2.960266230799675
32974,2.960266230799675
66247,2.960266230799675
45875,2.960266230799675
80368,2.960266230799675
254220,2.960266230799675
317355,2.960266230799675
3992,2.960266230799675
121996,2.960266230799675
7622,2.960266230799675
66678,2.960266230799675
257711,2.960266230799675
191447,2.960266230799675
186922,2.960266230799675
178954,2.960266230799675
129618,2.960266230799675
210622,2.960266230799675
176525,2.960266230799675
215357,2.960266230799675
39978,2.960266230799675
172250,2.960266230799675
245661,2.960266230799675
284876,2.960266230799675
44578,2.960266230799675
278246,2.960266230799675
257590,2.960266230799675
67448,2.960266230799675
204983,2.960266230799675
107552,2.960266230799675
64638,2.960266230799675
184208,2.960266230799675
272642,2.960266230799675
270450,2.960266230799675
282712,2.960266230799675
42111,2.960266230799675
228370,2.960266230799675
315668,2.960266230799675
156630,2.960266230799675
311254,2.960266230799675
260074,2.960266230799675
113891,2.960266230799675
50680,2.960266230799675
62672,2.960266230799675
4602,2.960266230799675
3840,2.960266230799675
96482,2.960266230799675
269215,2.960266230799675
230162,2.960266230799675
202859,2.960266230799675
29054,2.960266230799675
101173,2.960266230799675
61745,2.960266230799675
74601,2.960266230799675
59042,2.960266230799675
93244,2.960266230799675
16311,2.960266230799675
259915,2.960266230799675
22165,2.960266230799675
122228,2.960266230799675
2169,2.960266230799675
246790,2.960266230799675
222938,2.960266230799675
201994,2.960266230799675
129279,2.960266230799675
165577,2.960266230799675
199510,2.960266230799675
233062,2.960266230799675
118986,2.960266230799675
170099,2.960266230799675
68003,2.960266230799675
95317,2.960266230799675
82625,2.960266230799675
97815,2.960266230799675
32470,2.960266230799675
25167,2.960266230799675
31160,2.960266230799675
200100,2.960266230799675
133882,2.960266230799675
306905,2.960266230799675
159751,2.960266230799675
312603,2.960266230799675
241843,2.960266230799675
121636,2.960266230799675
70226,2.960266230799675
284445,2.960266230799675
317198,2.960266230799675
189096,2.960266230799675
55212,2.960266230799675
241931,2.960266230799675
211173,2.960266230799675
306608,2.960266230799675
97301,2.960266230799675
124765,2.960266230799675
181200,2.960266230799675
283210,2.960266230799675
37340,2.960266230799675
114657,2.960266230799675
129359,2.960266230799675
217724,2.960266230799675
307327,2.960266230799675
10993,2.960266230799675
26338,2.960266230799675
245314,2.960266230799675
132687,2.960266230799675
3560,2.960266230799675
317545,2.960266230799675
316404,2.960266230799675
53853,2.960266230799675
1646,2.960266230799675
291525,2.960266230799675
106946,2.960266230799675
249823,2.960266230799675
279542,2.960266230799675
27789,2.960266230799675
300904,2.960266230799675
87083,2.960266230799675
101708,2.960266230799675
284058,2.960266230799675
73714,2.960266230799675
133821,2.960266230799675
13514,2.960266230799675
251247,2.960266230799675
89266,2.960266230799675
121148,2.960266230799675
82736,2.960266230799675
92396,2.960266230799675
235041,2.960266230799675
248348,2.960266230799675
24967,2.960266230799675
51565,2.960266230799675
210268,2.960266230799675
4783,2.960266230799675
201175,2.960266230799675
197597,2.960266230799675
73247,2.960266230799675
7031,2.960266230799675
28503,2.960266230799675
37525,2.960266230799675
140809,2.960266230799675
171518,2.960266230799675
219740,2.960266230799675
238250,2.960266230799675
229041,2.960266230799675
314908,2.960266230799675
165263,2.960266230799675
285874,2.960266230799675
292512,2.960266230799675
111146,2.960266230799675
193264,2.960266230799675
59471,2.960266230799675
188041,2.960266230799675
287482,2.960266230799675
314111,2.960266230799675
231828,2.960266230799675
315719,2.960266230799675
178509,2.960266230799675
286596,2.960266230799675
79762,2.960266230799675
16950,2.960266230799675
186640,2.960266230799675
234411,2.960266230799675
284067,2.960266230799675
310298,2.960266230799675
36063,2.960266230799675
64847,2.960266230799675
69811,2.960266230799675
214271,2.960266230799675
143692,2.960266230799675
154592,2.960266230799675
173565,2.960266230799675
74233,2.960266230799675
219996,2.960266230799675
138559,2.960266230799675
289439,2.960266230799675
217230,2.960266230799675
214491,2.960266230799675
76104,2.960266230799675
71861,2.960266230799675
234144,2.960266230799675
134025,2.960266230799675
111296,2.960266230799675
262935,2.960266230799675
12715,2.960266230799675
44142,2.960266230799675
277832,2.960266230799675
192751,2.960266230799675
132099,2.960266230799675
229029,2.960266230799675
155806,2.960266230799675
263612,2.960266230799675
155368,2.960266230799675
451,2.960266230799675
33863,2.960266230799675
105576,2.960266230799675
230021,2.960266230799675
262074,2.960266230799675
142406,2.960266230799675
102910,2.960266230799675
45615,2.960266230799675
144743,2.960266230799675
49749,2.960266230799675
81100,2.960266230799675
2879,2.960266230799675
134210,2.960266230799675
124320,2.960266230799675
196315,2.960266230799675
87173,2.960266230799675
47179,2.960266230799675
165480,2.960266230799675
259778,2.960266230799675
256858,2.960266230799675
289574,2.960266230799675
289806,2.960266230799675
91767,2.960266230799675
9299,2.960266230799675
252028,2.960266230799675
103357,2.960266230799675
318045,2.960266230799675
114975,2.960266230799675
180182,2.960266230799675
86922,2.960266230799675
190965,2.960266230799675
245123,2.960266230799675
74491,2.960266230799675
160111,2.960266230799675
230364,2.960266230799675
68694,2.960266230799675
218471,2.960266230799675
165494,2.960266230799675
82628,2.960266230799675
256723,2.960266230799675
235121,2.960266230799675
73694,2.960266230799675
108322,2.960266230799675
57222,2.960266230799675
1971,2.960266230799675
251658,2.960266230799675
277538,2.960266230799675
274922,2.960266230799675
268743,2.960266230799675
253003,2.960266230799675
317227,2.960266230799675
267584,2.960266230799675
211336,2.960266230799675
241902,2.960266230799675
13331,2.960266230799675
77315,2.960266230799675
130849,2.960266230799675
189411,2.960266230799675
217430,2.960266230799675
242362,2.960266230799675
232430,2.960266230799675
318309,2.960266230799675
52998,2.960266230799675
244660,2.960266230799675
109419,2.960266230799675
120421,2.960266230799675
128215,2.960266230799675
13264,2.960266230799675
215263,2.960266230799675
201815,2.960266230799675
87868,2.960266230799675
74623,2.960266230799675
78198,2.960266230799675
182949,2.960266230799675
125251,2.960266230799675
79330,2.960266230799675
22103,2.960266230799675
245027,2.960266230799675
163258,2.960266230799675
55753,2.960266230799675
186892,2.960266230799675
234530,2.960266230799675
248957,2.960266230799675
8148,2.960266230799675
277964,2.960266230799675
42619,2.960266230799675
242529,2.960266230799675
221048,2.960266230799675
259427,2.960266230799675
313925,2.960266230799675
105524,2.960266230799675
198248,2.960266230799675
199769,2.960266230799675
86351,2.960266230799675
